"p","U:0","U:1","U:2","UPrime2Mean:0","UPrime2Mean:1","UPrime2Mean:2","UPrime2Mean:3","UPrime2Mean:4","UPrime2Mean:5","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6.1044e-05,0.11732,0.00022538,-0.0034663,0.0001442,3.0356e-05,4.6944e-05,-2.9209e-05,8.7519e-07,7.1813e-06,1,0.304,2,0.304,1
6.1216e-05,0.11713,0.00026264,-0.003702,0.00014293,3.0293e-05,4.6739e-05,-2.9015e-05,8.5913e-07,7.0543e-06,1,0.306,2,0.306,1
6.1388e-05,0.11694,0.00029989,-0.0039377,0.00014166,3.023e-05,4.6535e-05,-2.8821e-05,8.4308e-07,6.9274e-06,1,0.308,2,0.308,1
6.156e-05,0.11675,0.00033715,-0.0041733,0.00014038,3.0167e-05,4.633e-05,-2.8627e-05,8.2702e-07,6.8005e-06,1,0.31,2,0.31,1
6.1733e-05,0.11656,0.0003744,-0.004409,0.00013911,3.0104e-05,4.6125e-05,-2.8433e-05,8.1096e-07,6.6736e-06,1,0.312,2,0.312,1
6.1905e-05,0.11637,0.00041165,-0.0046447,0.00013784,3.0041e-05,4.592e-05,-2.8239e-05,7.9491e-07,6.5467e-06,1,0.314,2,0.314,1
6.2369e-05,0.11629,0.00036543,-0.0048809,0.00013669,2.9972e-05,4.5758e-05,-2.8061e-05,7.9551e-07,6.4964e-06,1,0.316,2,0.316,1
6.2904e-05,0.11624,0.0002987,-0.0051172,0.00013558,2.9902e-05,4.5608e-05,-2.7887e-05,8.002e-07,6.4651e-06,1,0.318,2,0.318,1
6.344e-05,0.11618,0.00023197,-0.0053535,0.00013447,2.9832e-05,4.5457e-05,-2.7713e-05,8.049e-07,6.4337e-06,1,0.32,2,0.32,1
6.3976e-05,0.11613,0.00016523,-0.0055899,0.00013336,2.9761e-05,4.5306e-05,-2.7539e-05,8.0959e-07,6.4023e-06,1,0.322,2,0.322,1
6.4512e-05,0.11607,9.8498e-05,-0.0058262,0.00013225,2.9691e-05,4.5155e-05,-2.7365e-05,8.1428e-07,6.3709e-06,1,0.324,2,0.324,1
6.5047e-05,0.11601,3.1764e-05,-0.0060625,0.00013114,2.9621e-05,4.5005e-05,-2.719e-05,8.1898e-07,6.3395e-06,1,0.326,2,0.326,1
6.5583e-05,0.11596,-3.4971e-05,-0.0062989,0.00013003,2.9551e-05,4.4854e-05,-2.7016e-05,8.2367e-07,6.3082e-06,1,0.328,2,0.328,1
6.6119e-05,0.1159,-0.0001017,-0.0065352,0.00012892,2.9481e-05,4.4703e-05,-2.6842e-05,8.2836e-07,6.2768e-06,1,0.33,2,0.33,1
6.6654e-05,0.11585,-0.00016844,-0.0067715,0.00012781,2.941e-05,4.4552e-05,-2.6668e-05,8.3306e-07,6.2454e-06,1,0.332,2,0.332,1
6.719e-05,0.11579,-0.00023517,-0.0070078,0.0001267,2.934e-05,4.4401e-05,-2.6494e-05,8.3775e-07,6.214e-06,1,0.334,2,0.334,1
6.7726e-05,0.11574,-0.00030191,-0.0072442,0.00012559,2.927e-05,4.4251e-05,-2.632e-05,8.4244e-07,6.1826e-06,1,0.336,2,0.336,1
6.8262e-05,0.11568,-0.00036864,-0.0074805,0.00012448,2.92e-05,4.41e-05,-2.6146e-05,8.4713e-07,6.1513e-06,1,0.338,2,0.338,1
6.8797e-05,0.11562,-0.00043537,-0.0077168,0.00012337,2.913e-05,4.3949e-05,-2.5972e-05,8.5183e-07,6.1199e-06,1,0.34,2,0.34,1
6.9333e-05,0.11557,-0.00050211,-0.0079532,0.00012225,2.9059e-05,4.3798e-05,-2.5798e-05,8.5652e-07,6.0885e-06,1,0.342,2,0.342,1
6.9869e-05,0.11551,-0.00056884,-0.0081895,0.00012114,2.8989e-05,4.3648e-05,-2.5624e-05,8.6121e-07,6.0571e-06,1,0.344,2,0.344,1
7.0404e-05,0.11546,-0.00063558,-0.0084258,0.00012003,2.8919e-05,4.3497e-05,-2.545e-05,8.6591e-07,6.0257e-06,1,0.346,2,0.346,1
7.094e-05,0.1154,-0.00070231,-0.0086622,0.00011892,2.8849e-05,4.3346e-05,-2.5275e-05,8.706e-07,5.9943e-06,1,0.348,2,0.348,1
7.1476e-05,0.11535,-0.00076904,-0.0088985,0.00011781,2.8779e-05,4.3195e-05,-2.5101e-05,8.7529e-07,5.963e-06,1,0.35,2,0.35,1
7.2011e-05,0.11529,-0.00083578,-0.0091348,0.0001167,2.8708e-05,4.3045e-05,-2.4927e-05,8.7999e-07,5.9316e-06,1,0.352,2,0.352,1
7.2547e-05,0.11524,-0.00090251,-0.0093711,0.00011559,2.8638e-05,4.2894e-05,-2.4753e-05,8.8468e-07,5.9002e-06,1,0.354,2,0.354,1
7.3083e-05,0.11518,-0.00096925,-0.0096075,0.00011448,2.8568e-05,4.2743e-05,-2.4579e-05,8.8937e-07,5.8688e-06,1,0.356,2,0.356,1
7.3602e-05,0.11531,-0.0010277,-0.0097669,0.00011374,2.85e-05,4.2585e-05,-2.4475e-05,8.8083e-07,5.8261e-06,1,0.358,2,0.358,1
7.4113e-05,0.11553,-0.0010824,-0.0098907,0.00011317,2.8434e-05,4.2424e-05,-2.4403e-05,8.6616e-07,5.7782e-06,1,0.36,2,0.36,1
7.4624e-05,0.11575,-0.0011371,-0.010014,0.00011259,2.8367e-05,4.2263e-05,-2.4331e-05,8.5148e-07,5.7303e-06,1,0.362,2,0.362,1
7.5135e-05,0.11597,-0.0011917,-0.010138,0.00011202,2.8301e-05,4.2101e-05,-2.4259e-05,8.3681e-07,5.6823e-06,1,0.364,2,0.364,1
7.5645e-05,0.11618,-0.0012464,-0.010262,0.00011145,2.8234e-05,4.194e-05,-2.4187e-05,8.2213e-07,5.6344e-06,1,0.366,2,0.366,1
7.6156e-05,0.1164,-0.0013011,-0.010386,0.00011088,2.8167e-05,4.1779e-05,-2.4116e-05,8.0746e-07,5.5865e-06,1,0.368,2,0.368,1
7.6667e-05,0.11662,-0.0013557,-0.01051,0.00011031,2.8101e-05,4.1617e-05,-2.4044e-05,7.9279e-07,5.5385e-06,1,0.37,2,0.37,1
7.7178e-05,0.11684,-0.0014104,-0.010633,0.00010974,2.8034e-05,4.1456e-05,-2.3972e-05,7.7811e-07,5.4906e-06,1,0.372,2,0.372,1
7.7689e-05,0.11706,-0.0014651,-0.010757,0.00010917,2.7968e-05,4.1295e-05,-2.39e-05,7.6344e-07,5.4426e-06,1,0.374,2,0.374,1
7.82e-05,0.11728,-0.0015197,-0.010881,0.0001086,2.7901e-05,4.1134e-05,-2.3828e-05,7.4876e-07,5.3947e-06,1,0.376,2,0.376,1
7.8711e-05,0.1175,-0.0015744,-0.011005,0.00010802,2.7834e-05,4.0972e-05,-2.3756e-05,7.3409e-07,5.3468e-06,1,0.378,2,0.378,1
7.9222e-05,0.11771,-0.0016291,-0.011128,0.00010745,2.7768e-05,4.0811e-05,-2.3684e-05,7.1941e-07,5.2988e-06,1,0.38,2,0.38,1
7.9733e-05,0.11793,-0.0016837,-0.011252,0.00010688,2.7701e-05,4.065e-05,-2.3613e-05,7.0474e-07,5.2509e-06,1,0.382,2,0.382,1
8.0244e-05,0.11815,-0.0017384,-0.011376,0.00010631,2.7635e-05,4.0488e-05,-2.3541e-05,6.9007e-07,5.203e-06,1,0.384,2,0.384,1
8.0755e-05,0.11837,-0.0017931,-0.0115,0.00010574,2.7568e-05,4.0327e-05,-2.3469e-05,6.7539e-07,5.155e-06,1,0.386,2,0.386,1
8.1266e-05,0.11859,-0.0018477,-0.011624,0.00010517,2.7501e-05,4.0166e-05,-2.3397e-05,6.6072e-07,5.1071e-06,1,0.388,2,0.388,1
8.1777e-05,0.11881,-0.0019024,-0.011747,0.0001046,2.7435e-05,4.0004e-05,-2.3325e-05,6.4604e-07,5.0592e-06,1,0.39,2,0.39,1
8.2288e-05,0.11902,-0.0019571,-0.011871,0.00010403,2.7368e-05,3.9843e-05,-2.3253e-05,6.3137e-07,5.0112e-06,1,0.392,2,0.392,1
8.2799e-05,0.11924,-0.0020117,-0.011995,0.00010345,2.7302e-05,3.9682e-05,-2.3181e-05,6.167e-07,4.9633e-06,1,0.394,2,0.394,1
8.331e-05,0.11946,-0.0020664,-0.012119,0.00010288,2.7235e-05,3.9521e-05,-2.311e-05,6.0202e-07,4.9154e-06,1,0.396,2,0.396,1
8.3821e-05,0.11968,-0.0021211,-0.012242,0.00010231,2.7168e-05,3.9359e-05,-2.3038e-05,5.8735e-07,4.8674e-06,1,0.398,2,0.398,1
8.4332e-05,0.1199,-0.0021757,-0.012366,0.00010174,2.7102e-05,3.9198e-05,-2.2966e-05,5.7267e-07,4.8195e-06,1,0.4,2,0.4,1
8.4843e-05,0.12012,-0.0022304,-0.01249,0.00010117,2.7035e-05,3.9037e-05,-2.2894e-05,5.58e-07,4.7716e-06,1,0.402,2,0.402,1
8.5303e-05,0.12039,-0.0022408,-0.012559,0.00010067,2.6973e-05,3.8872e-05,-2.2841e-05,5.3774e-07,4.7186e-06,1,0.404,2,0.404,1
8.5679e-05,0.12077,-0.0021762,-0.012534,0.00010029,2.6917e-05,3.8702e-05,-2.2819e-05,5.0804e-07,4.657e-06,1,0.406,2,0.406,1
8.6055e-05,0.12115,-0.0021117,-0.012509,9.9916e-05,2.6862e-05,3.8533e-05,-2.2797e-05,4.7834e-07,4.5954e-06,1,0.408,2,0.408,1
8.6431e-05,0.12152,-0.0020472,-0.012484,9.9539e-05,2.6807e-05,3.8363e-05,-2.2775e-05,4.4863e-07,4.5338e-06,1,0.41,2,0.41,1
8.6806e-05,0.1219,-0.0019827,-0.01246,9.9162e-05,2.6751e-05,3.8193e-05,-2.2753e-05,4.1893e-07,4.4722e-06,1,0.412,2,0.412,1
8.7182e-05,0.12228,-0.0019182,-0.012435,9.8785e-05,2.6696e-05,3.8023e-05,-2.2731e-05,3.8923e-07,4.4106e-06,1,0.414,2,0.414,1
8.7558e-05,0.12265,-0.0018537,-0.01241,9.8408e-05,2.6641e-05,3.7853e-05,-2.2709e-05,3.5953e-07,4.3491e-06,1,0.416,2,0.416,1
8.7934e-05,0.12303,-0.0017891,-0.012385,9.8031e-05,2.6585e-05,3.7683e-05,-2.2687e-05,3.2983e-07,4.2875e-06,1,0.418,2,0.418,1
8.831e-05,0.12341,-0.0017246,-0.01236,9.7654e-05,2.653e-05,3.7513e-05,-2.2665e-05,3.0013e-07,4.2259e-06,1,0.42,2,0.42,1
8.8685e-05,0.12379,-0.0016601,-0.012336,9.7277e-05,2.6475e-05,3.7344e-05,-2.2644e-05,2.7042e-07,4.1643e-06,1,0.422,2,0.422,1
8.9061e-05,0.12416,-0.0015956,-0.012311,9.69e-05,2.6419e-05,3.7174e-05,-2.2622e-05,2.4072e-07,4.1027e-06,1,0.424,2,0.424,1
8.9437e-05,0.12454,-0.0015311,-0.012286,9.6523e-05,2.6364e-05,3.7004e-05,-2.26e-05,2.1102e-07,4.0411e-06,1,0.426,2,0.426,1
8.9813e-05,0.12492,-0.0014666,-0.012261,9.6146e-05,2.6309e-05,3.6834e-05,-2.2578e-05,1.8132e-07,3.9795e-06,1,0.428,2,0.428,1
9.0189e-05,0.12529,-0.001402,-0.012237,9.5769e-05,2.6253e-05,3.6664e-05,-2.2556e-05,1.5162e-07,3.918e-06,1,0.43,2,0.43,1
9.0564e-05,0.12567,-0.0013375,-0.012212,9.5392e-05,2.6198e-05,3.6494e-05,-2.2534e-05,1.2192e-07,3.8564e-06,1,0.432,2,0.432,1
9.094e-05,0.12605,-0.001273,-0.012187,9.5015e-05,2.6142e-05,3.6325e-05,-2.2512e-05,9.2216e-08,3.7948e-06,1,0.434,2,0.434,1
9.1316e-05,0.12643,-0.0012085,-0.012162,9.4638e-05,2.6087e-05,3.6155e-05,-2.249e-05,6.2514e-08,3.7332e-06,1,0.436,2,0.436,1
9.1692e-05,0.1268,-0.001144,-0.012138,9.4261e-05,2.6032e-05,3.5985e-05,-2.2468e-05,3.2813e-08,3.6716e-06,1,0.438,2,0.438,1
9.2068e-05,0.12718,-0.0010794,-0.012113,9.3884e-05,2.5976e-05,3.5815e-05,-2.2446e-05,3.111e-09,3.61e-06,1,0.44,2,0.44,1
9.2443e-05,0.12756,-0.0010149,-0.012088,9.3507e-05,2.5921e-05,3.5645e-05,-2.2424e-05,-2.6591e-08,3.5484e-06,1,0.442,2,0.442,1
9.2819e-05,0.12793,-0.00095041,-0.012063,9.313e-05,2.5866e-05,3.5475e-05,-2.2403e-05,-5.6292e-08,3.4869e-06,1,0.444,2,0.444,1
9.3195e-05,0.12831,-0.00088589,-0.012039,9.2753e-05,2.581e-05,3.5305e-05,-2.2381e-05,-8.5994e-08,3.4253e-06,1,0.446,2,0.446,1
9.3571e-05,0.12869,-0.00082138,-0.012014,9.2376e-05,2.5755e-05,3.5136e-05,-2.2359e-05,-1.157e-07,3.3637e-06,1,0.448,2,0.448,1
9.3947e-05,0.12906,-0.00075686,-0.011989,9.1999e-05,2.57e-05,3.4966e-05,-2.2337e-05,-1.454e-07,3.3021e-06,1,0.45,2,0.45,1
9.4322e-05,0.12944,-0.00069234,-0.011964,9.1622e-05,2.5644e-05,3.4796e-05,-2.2315e-05,-1.751e-07,3.2405e-06,1,0.452,2,0.452,1
9.4698e-05,0.12982,-0.00062783,-0.011939,9.1245e-05,2.5589e-05,3.4626e-05,-2.2293e-05,-2.048e-07,3.1789e-06,1,0.454,2,0.454,1
9.5025e-05,0.1301,-0.00056209,-0.01184,9.0824e-05,2.5521e-05,3.446e-05,-2.2235e-05,-2.2334e-07,3.0877e-06,1,0.456,2,0.456,1
9.5324e-05,0.13033,-0.00049568,-0.011698,9.0379e-05,2.5446e-05,3.4296e-05,-2.2156e-05,-2.356e-07,2.9798e-06,1,0.458,2,0.458,1
9.5623e-05,0.13056,-0.00042926,-0.011556,8.9933e-05,2.537e-05,3.4132e-05,-2.2078e-05,-2.4786e-07,2.872e-06,1,0.46,2,0.46,1
9.5922e-05,0.13079,-0.00036284,-0.011414,8.9487e-05,2.5295e-05,3.3968e-05,-2.1999e-05,-2.6012e-07,2.7641e-06,1,0.462,2,0.462,1
9.6221e-05,0.13102,-0.00029643,-0.011272,8.9042e-05,2.522e-05,3.3804e-05,-2.1921e-05,-2.7238e-07,2.6562e-06,1,0.464,2,0.464,1
9.6521e-05,0.13125,-0.00023001,-0.01113,8.8596e-05,2.5144e-05,3.3641e-05,-2.1842e-05,-2.8464e-07,2.5483e-06,1,0.466,2,0.466,1
9.682e-05,0.13148,-0.00016359,-0.010988,8.8151e-05,2.5069e-05,3.3477e-05,-2.1764e-05,-2.969e-07,2.4405e-06,1,0.468,2,0.468,1
9.7119e-05,0.13172,-9.7174e-05,-0.010846,8.7705e-05,2.4994e-05,3.3313e-05,-2.1685e-05,-3.0916e-07,2.3326e-06,1,0.47,2,0.47,1
9.7418e-05,0.13195,-3.0757e-05,-0.010704,8.7259e-05,2.4919e-05,3.3149e-05,-2.1606e-05,-3.2142e-07,2.2247e-06,1,0.472,2,0.472,1
9.7717e-05,0.13218,3.566e-05,-0.010562,8.6814e-05,2.4843e-05,3.2985e-05,-2.1528e-05,-3.3368e-07,2.1168e-06,1,0.474,2,0.474,1
9.8016e-05,0.13241,0.00010208,-0.01042,8.6368e-05,2.4768e-05,3.2821e-05,-2.1449e-05,-3.4594e-07,2.009e-06,1,0.476,2,0.476,1
9.8315e-05,0.13264,0.00016849,-0.010278,8.5923e-05,2.4693e-05,3.2657e-05,-2.1371e-05,-3.582e-07,1.9011e-06,1,0.478,2,0.478,1
9.8614e-05,0.13287,0.00023491,-0.010135,8.5477e-05,2.4618e-05,3.2493e-05,-2.1292e-05,-3.7046e-07,1.7932e-06,1,0.48,2,0.48,1
9.8914e-05,0.1331,0.00030133,-0.0099935,8.5031e-05,2.4542e-05,3.2329e-05,-2.1214e-05,-3.8272e-07,1.6853e-06,1,0.482,2,0.482,1
9.9213e-05,0.13333,0.00036774,-0.0098515,8.4586e-05,2.4467e-05,3.2166e-05,-2.1135e-05,-3.9498e-07,1.5774e-06,1,0.484,2,0.484,1
9.9512e-05,0.13356,0.00043416,-0.0097095,8.414e-05,2.4392e-05,3.2002e-05,-2.1057e-05,-4.0724e-07,1.4696e-06,1,0.486,2,0.486,1
9.9811e-05,0.13379,0.00050058,-0.0095674,8.3695e-05,2.4316e-05,3.1838e-05,-2.0978e-05,-4.195e-07,1.3617e-06,1,0.488,2,0.488,1
0.00010011,0.13402,0.00056699,-0.0094254,8.3249e-05,2.4241e-05,3.1674e-05,-2.0899e-05,-4.3176e-07,1.2538e-06,1,0.49,2,0.49,1
0.00010041,0.13425,0.00063341,-0.0092834,8.2803e-05,2.4166e-05,3.151e-05,-2.0821e-05,-4.4402e-07,1.1459e-06,1,0.492,2,0.492,1
0.00010071,0.13448,0.00069983,-0.0091414,8.2358e-05,2.4091e-05,3.1346e-05,-2.0742e-05,-4.5628e-07,1.0381e-06,1,0.494,2,0.494,1
0.00010101,0.13471,0.00076624,-0.0089994,8.1912e-05,2.4015e-05,3.1182e-05,-2.0664e-05,-4.6855e-07,9.3019e-07,1,0.496,2,0.496,1
0.00010131,0.13494,0.00083266,-0.0088574,8.1467e-05,2.394e-05,3.1018e-05,-2.0585e-05,-4.8081e-07,8.2231e-07,1,0.498,2,0.498,1
0.00010161,0.13517,0.00089908,-0.0087154,8.1021e-05,2.3865e-05,3.0854e-05,-2.0507e-05,-4.9307e-07,7.1444e-07,1,0.5,2,0.5,1
0.0001019,0.1354,0.00096549,-0.0085734,8.0575e-05,2.379e-05,3.069e-05,-2.0428e-05,-5.0533e-07,6.0656e-07,1,0.502,2,0.502,1
0.0001022,0.13563,0.0010319,-0.0084313,8.013e-05,2.3714e-05,3.0527e-05,-2.035e-05,-5.1759e-07,4.9868e-07,1,0.504,2,0.504,1
0.0001025,0.13586,0.0010983,-0.0082893,7.9684e-05,2.3639e-05,3.0363e-05,-2.0271e-05,-5.2985e-07,3.9081e-07,1,0.506,2,0.506,1
0.0001028,0.1361,0.0011647,-0.0081473,7.9239e-05,2.3564e-05,3.0199e-05,-2.0192e-05,-5.4211e-07,2.8293e-07,1,0.508,2,0.508,1
0.0001031,0.13633,0.0012312,-0.0080053,7.8793e-05,2.3488e-05,3.0035e-05,-2.0114e-05,-5.5437e-07,1.7506e-07,1,0.51,2,0.51,1
0.00010339,0.13655,0.0012891,-0.0078769,7.835e-05,2.3412e-05,2.9879e-05,-2.0023e-05,-5.6002e-07,8.086e-08,1,0.512,2,0.512,1
0.00010364,0.13675,0.0013198,-0.0077924,7.7918e-05,2.3332e-05,2.9747e-05,-1.9892e-05,-5.4438e-07,3.0705e-08,1,0.514,2,0.514,1
0.00010388,0.13695,0.0013505,-0.0077079,7.7485e-05,2.3251e-05,2.9614e-05,-1.9761e-05,-5.2874e-07,-1.945e-08,1,0.516,2,0.516,1
0.00010413,0.13714,0.0013811,-0.0076233,7.7053e-05,2.3171e-05,2.9482e-05,-1.963e-05,-5.131e-07,-6.9607e-08,1,0.518,2,0.518,1
0.00010438,0.13734,0.0014118,-0.0075388,7.662e-05,2.3091e-05,2.935e-05,-1.9499e-05,-4.9746e-07,-1.1976e-07,1,0.52,2,0.52,1
0.00010462,0.13754,0.0014425,-0.0074543,7.6188e-05,2.301e-05,2.9218e-05,-1.9368e-05,-4.8183e-07,-1.6992e-07,1,0.522,2,0.522,1
0.00010487,0.13774,0.0014732,-0.0073698,7.5755e-05,2.293e-05,2.9086e-05,-1.9237e-05,-4.6619e-07,-2.2007e-07,1,0.524,2,0.524,1
0.00010512,0.13794,0.0015038,-0.0072853,7.5323e-05,2.285e-05,2.8954e-05,-1.9106e-05,-4.5055e-07,-2.7023e-07,1,0.526,2,0.526,1
0.00010537,0.13813,0.0015345,-0.0072007,7.489e-05,2.277e-05,2.8822e-05,-1.8975e-05,-4.3491e-07,-3.2038e-07,1,0.528,2,0.528,1
0.00010561,0.13833,0.0015652,-0.0071162,7.4458e-05,2.2689e-05,2.869e-05,-1.8844e-05,-4.1928e-07,-3.7054e-07,1,0.53,2,0.53,1
0.00010586,0.13853,0.0015959,-0.0070317,7.4025e-05,2.2609e-05,2.8558e-05,-1.8713e-05,-4.0364e-07,-4.207e-07,1,0.532,2,0.532,1
0.00010611,0.13873,0.0016265,-0.0069472,7.3593e-05,2.2529e-05,2.8426e-05,-1.8582e-05,-3.88e-07,-4.7085e-07,1,0.534,2,0.534,1
0.00010635,0.13893,0.0016572,-0.0068626,7.316e-05,2.2448e-05,2.8294e-05,-1.8451e-05,-3.7236e-07,-5.2101e-07,1,0.536,2,0.536,1
0.0001066,0.13913,0.0016879,-0.0067781,7.2728e-05,2.2368e-05,2.8162e-05,-1.832e-05,-3.5672e-07,-5.7116e-07,1,0.538,2,0.538,1
0.00010685,0.13932,0.0017186,-0.0066936,7.2295e-05,2.2288e-05,2.803e-05,-1.8189e-05,-3.4109e-07,-6.2132e-07,1,0.54,2,0.54,1
0.00010709,0.13952,0.0017492,-0.0066091,7.1862e-05,2.2207e-05,2.7898e-05,-1.8058e-05,-3.2545e-07,-6.7147e-07,1,0.542,2,0.542,1
0.00010734,0.13972,0.0017799,-0.0065246,7.143e-05,2.2127e-05,2.7766e-05,-1.7927e-05,-3.0981e-07,-7.2163e-07,1,0.544,2,0.544,1
0.00010759,0.13992,0.0018106,-0.00644,7.0997e-05,2.2047e-05,2.7633e-05,-1.7796e-05,-2.9417e-07,-7.7179e-07,1,0.546,2,0.546,1
0.00010784,0.14012,0.0018413,-0.0063555,7.0565e-05,2.1966e-05,2.7501e-05,-1.7665e-05,-2.7854e-07,-8.2194e-07,1,0.548,2,0.548,1
0.00010808,0.14031,0.001872,-0.006271,7.0132e-05,2.1886e-05,2.7369e-05,-1.7534e-05,-2.629e-07,-8.721e-07,1,0.55,2,0.55,1
0.00010833,0.14051,0.0019026,-0.0061865,6.97e-05,2.1806e-05,2.7237e-05,-1.7403e-05,-2.4726e-07,-9.2225e-07,1,0.552,2,0.552,1
0.00010858,0.14071,0.0019333,-0.0061019,6.9267e-05,2.1726e-05,2.7105e-05,-1.7272e-05,-2.3162e-07,-9.7241e-07,1,0.554,2,0.554,1
0.00010882,0.14091,0.001964,-0.0060174,6.8835e-05,2.1645e-05,2.6973e-05,-1.7141e-05,-2.1598e-07,-1.0226e-06,1,0.556,2,0.556,1
0.00010907,0.14111,0.0019947,-0.0059329,6.8402e-05,2.1565e-05,2.6841e-05,-1.701e-05,-2.0035e-07,-1.0727e-06,1,0.558,2,0.558,1
0.00010932,0.14131,0.0020253,-0.0058484,6.797e-05,2.1485e-05,2.6709e-05,-1.6879e-05,-1.8471e-07,-1.1229e-06,1,0.56,2,0.56,1
0.00010957,0.1415,0.002056,-0.0057639,6.7537e-05,2.1404e-05,2.6577e-05,-1.6748e-05,-1.6907e-07,-1.173e-06,1,0.562,2,0.562,1
0.00010981,0.1417,0.0020867,-0.0056793,6.7105e-05,2.1324e-05,2.6445e-05,-1.6617e-05,-1.5343e-07,-1.2232e-06,1,0.564,2,0.564,1
0.00011006,0.1419,0.0021174,-0.0055948,6.6672e-05,2.1244e-05,2.6313e-05,-1.6486e-05,-1.378e-07,-1.2733e-06,1,0.566,2,0.566,1
0.00011031,0.1421,0.002148,-0.0055103,6.624e-05,2.1163e-05,2.6181e-05,-1.6355e-05,-1.2216e-07,-1.3235e-06,1,0.568,2,0.568,1
0.00011055,0.1423,0.0021787,-0.0054258,6.5807e-05,2.1083e-05,2.6049e-05,-1.6224e-05,-1.0652e-07,-1.3737e-06,1,0.57,2,0.57,1
0.0001108,0.1425,0.0022094,-0.0053412,6.5374e-05,2.1003e-05,2.5917e-05,-1.6093e-05,-9.0881e-08,-1.4238e-06,1,0.572,2,0.572,1
0.00011105,0.14269,0.0022401,-0.0052567,6.4942e-05,2.0922e-05,2.5785e-05,-1.5963e-05,-7.5244e-08,-1.474e-06,1,0.574,2,0.574,1
0.00011094,0.14291,0.0022419,-0.0052188,6.4621e-05,2.0844e-05,2.5682e-05,-1.5841e-05,-6.8874e-08,-1.461e-06,1,0.576,2,0.576,1
0.00011077,0.14312,0.0022401,-0.005187,6.4314e-05,2.0767e-05,2.5584e-05,-1.5721e-05,-6.3704e-08,-1.4399e-06,1,0.578,2,0.578,1
0.00011061,0.14334,0.0022382,-0.0051551,6.4007e-05,2.0689e-05,2.5486e-05,-1.5601e-05,-5.8534e-08,-1.4188e-06,1,0.58,2,0.58,1
0.00011045,0.14355,0.0022364,-0.0051233,6.37e-05,2.0611e-05,2.5387e-05,-1.5481e-05,-5.3364e-08,-1.3977e-06,1,0.582,2,0.582,1
0.00011029,0.14376,0.0022345,-0.0050914,6.3394e-05,2.0534e-05,2.5289e-05,-1.5361e-05,-4.8194e-08,-1.3766e-06,1,0.584,2,0.584,1
0.00011013,0.14398,0.0022326,-0.0050596,6.3087e-05,2.0456e-05,2.5191e-05,-1.5241e-05,-4.3023e-08,-1.3554e-06,1,0.586,2,0.586,1
0.00010997,0.14419,0.0022308,-0.0050277,6.278e-05,2.0378e-05,2.5092e-05,-1.5122e-05,-3.7853e-08,-1.3343e-06,1,0.588,2,0.588,1
0.00010981,0.14441,0.0022289,-0.0049959,6.2473e-05,2.03e-05,2.4994e-05,-1.5002e-05,-3.2683e-08,-1.3132e-06,1,0.59,2,0.59,1
0.00010965,0.14462,0.0022271,-0.004964,6.2166e-05,2.0223e-05,2.4896e-05,-1.4882e-05,-2.7513e-08,-1.2921e-06,1,0.592,2,0.592,1
0.00010949,0.14484,0.0022252,-0.0049322,6.186e-05,2.0145e-05,2.4797e-05,-1.4762e-05,-2.2343e-08,-1.271e-06,1,0.594,2,0.594,1
0.00010933,0.14505,0.0022233,-0.0049003,6.1553e-05,2.0067e-05,2.4699e-05,-1.4642e-05,-1.7173e-08,-1.2499e-06,1,0.596,2,0.596,1
0.00010917,0.14527,0.0022215,-0.0048684,6.1246e-05,1.999e-05,2.46e-05,-1.4522e-05,-1.2003e-08,-1.2288e-06,1,0.598,2,0.598,1
0.00010901,0.14548,0.0022196,-0.0048366,6.0939e-05,1.9912e-05,2.4502e-05,-1.4402e-05,-6.8327e-09,-1.2076e-06,1,0.6,2,0.6,1
0.00010885,0.1457,0.0022178,-0.0048047,6.0632e-05,1.9834e-05,2.4404e-05,-1.4282e-05,-1.6627e-09,-1.1865e-06,1,0.602,2,0.602,1
0.00010869,0.14591,0.0022159,-0.0047729,6.0326e-05,1.9756e-05,2.4305e-05,-1.4162e-05,3.5073e-09,-1.1654e-06,1,0.604,2,0.604,1
0.00010852,0.14612,0.002214,-0.004741,6.0019e-05,1.9679e-05,2.4207e-05,-1.4042e-05,8.6775e-09,-1.1443e-06,1,0.606,2,0.606,1
0.00010836,0.14634,0.0022122,-0.0047092,5.9712e-05,1.9601e-05,2.4109e-05,-1.3922e-05,1.3847e-08,-1.1232e-06,1,0.608,2,0.608,1
0.0001082,0.14655,0.0022103,-0.0046773,5.9405e-05,1.9523e-05,2.401e-05,-1.3802e-05,1.9018e-08,-1.1021e-06,1,0.61,2,0.61,1
0.00010804,0.14677,0.0022085,-0.0046455,5.9099e-05,1.9445e-05,2.3912e-05,-1.3682e-05,2.4188e-08,-1.081e-06,1,0.612,2,0.612,1
0.00010788,0.14698,0.0022066,-0.0046136,5.8792e-05,1.9368e-05,2.3814e-05,-1.3562e-05,2.9358e-08,-1.0598e-06,1,0.614,2,0.614,1
0.00010772,0.1472,0.0022047,-0.0045818,5.8485e-05,1.929e-05,2.3715e-05,-1.3442e-05,3.4528e-08,-1.0387e-06,1,0.616,2,0.616,1
0.00010756,0.14741,0.0022029,-0.0045499,5.8178e-05,1.9212e-05,2.3617e-05,-1.3322e-05,3.9698e-08,-1.0176e-06,1,0.618,2,0.618,1
