"p","U:0","U:1","U:2","UPrime2Mean:0","UPrime2Mean:1","UPrime2Mean:2","UPrime2Mean:3","UPrime2Mean:4","UPrime2Mean:5","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.00012352,0.13783,-0.0010359,-0.00064683,0.00015299,3.566e-05,4.8943e-05,-3.6266e-05,-3.7005e-06,4.2884e-06,1,0.29,2,0.29,1.5
0.00012366,0.13798,-0.0010183,-0.00053554,0.00015203,3.5634e-05,4.8901e-05,-3.6181e-05,-3.7063e-06,4.3568e-06,1,0.292,2,0.292,1.5
0.0001238,0.13813,-0.0010007,-0.00042426,0.00015108,3.5608e-05,4.8858e-05,-3.6096e-05,-3.7121e-06,4.4251e-06,1,0.294,2,0.294,1.5
0.00012373,0.13822,-0.0010208,-0.00032533,0.00015029,3.5614e-05,4.8807e-05,-3.6067e-05,-3.7223e-06,4.5589e-06,1,0.296,2,0.296,1.5
0.00012332,0.13823,-0.0011053,-0.0002475,0.00014978,3.5678e-05,4.8743e-05,-3.6134e-05,-3.74e-06,4.8045e-06,1,0.298,2,0.298,1.5
0.0001229,0.13823,-0.0011897,-0.00016967,0.00014928,3.5741e-05,4.8679e-05,-3.62e-05,-3.7578e-06,5.0501e-06,1,0.3,2,0.3,1.5
0.00012248,0.13824,-0.0012742,-9.1836e-05,0.00014878,3.5805e-05,4.8614e-05,-3.6267e-05,-3.7755e-06,5.2957e-06,1,0.302,2,0.302,1.5
0.00012206,0.13824,-0.0013586,-1.4003e-05,0.00014828,3.5868e-05,4.855e-05,-3.6333e-05,-3.7933e-06,5.5413e-06,1,0.304,2,0.304,1.5
0.00012165,0.13824,-0.0014431,6.3829e-05,0.00014778,3.5932e-05,4.8486e-05,-3.64e-05,-3.811e-06,5.7869e-06,1,0.306,2,0.306,1.5
0.00012123,0.13825,-0.0015275,0.00014166,0.00014728,3.5995e-05,4.8422e-05,-3.6466e-05,-3.8288e-06,6.0324e-06,1,0.308,2,0.308,1.5
0.00012081,0.13825,-0.001612,0.00021949,0.00014677,3.6059e-05,4.8357e-05,-3.6533e-05,-3.8465e-06,6.278e-06,1,0.31,2,0.31,1.5
0.0001204,0.13826,-0.0016964,0.00029733,0.00014627,3.6122e-05,4.8293e-05,-3.6599e-05,-3.8643e-06,6.5236e-06,1,0.312,2,0.312,1.5
0.00011998,0.13826,-0.0017809,0.00037516,0.00014577,3.6186e-05,4.8229e-05,-3.6666e-05,-3.882e-06,6.7692e-06,1,0.314,2,0.314,1.5
0.0001199,0.13852,-0.0017653,0.00048635,0.00014511,3.6126e-05,4.8124e-05,-3.6617e-05,-3.8696e-06,6.8441e-06,1,0.316,2,0.316,1.5
0.0001199,0.13884,-0.0017252,0.00060573,0.00014442,3.6036e-05,4.801e-05,-3.6541e-05,-3.8497e-06,6.8771e-06,1,0.318,2,0.318,1.5
0.00011991,0.13916,-0.001685,0.00072511,0.00014373,3.5946e-05,4.7896e-05,-3.6464e-05,-3.8298e-06,6.9101e-06,1,0.32,2,0.32,1.5
0.00011991,0.13948,-0.0016449,0.00084449,0.00014303,3.5856e-05,4.7782e-05,-3.6387e-05,-3.8099e-06,6.9431e-06,1,0.322,2,0.322,1.5
0.00011991,0.1398,-0.0016047,0.00096387,0.00014234,3.5766e-05,4.7667e-05,-3.631e-05,-3.79e-06,6.9761e-06,1,0.324,2,0.324,1.5
0.00011992,0.14012,-0.0015646,0.0010833,0.00014165,3.5675e-05,4.7553e-05,-3.6234e-05,-3.7702e-06,7.0091e-06,1,0.326,2,0.326,1.5
0.00011992,0.14044,-0.0015245,0.0012026,0.00014095,3.5585e-05,4.7439e-05,-3.6157e-05,-3.7503e-06,7.0421e-06,1,0.328,2,0.328,1.5
0.00011992,0.14076,-0.0014843,0.001322,0.00014026,3.5495e-05,4.7325e-05,-3.608e-05,-3.7304e-06,7.075e-06,1,0.33,2,0.33,1.5
0.00011993,0.14108,-0.0014442,0.0014414,0.00013957,3.5405e-05,4.7211e-05,-3.6003e-05,-3.7105e-06,7.108e-06,1,0.332,2,0.332,1.5
0.00011993,0.1414,-0.001404,0.0015608,0.00013887,3.5315e-05,4.7096e-05,-3.5926e-05,-3.6907e-06,7.141e-06,1,0.334,2,0.334,1.5
0.00011979,0.14167,-0.0013765,0.001666,0.00013827,3.5246e-05,4.6979e-05,-3.5888e-05,-3.6788e-06,7.1734e-06,1,0.336,2,0.336,1.5
0.00011922,0.1418,-0.0013881,0.0017269,0.00013793,3.524e-05,4.6854e-05,-3.5971e-05,-3.692e-06,7.2038e-06,1,0.338,2,0.338,1.5
0.00011864,0.14193,-0.0013998,0.0017879,0.0001376,3.5235e-05,4.6729e-05,-3.6053e-05,-3.7052e-06,7.2341e-06,1,0.34,2,0.34,1.5
0.00011806,0.14206,-0.0014114,0.0018489,0.00013726,3.5229e-05,4.6604e-05,-3.6135e-05,-3.7184e-06,7.2645e-06,1,0.342,2,0.342,1.5
0.00011748,0.14219,-0.001423,0.0019098,0.00013693,3.5224e-05,4.6479e-05,-3.6218e-05,-3.7316e-06,7.2949e-06,1,0.344,2,0.344,1.5
0.00011691,0.14232,-0.0014346,0.0019708,0.0001366,3.5218e-05,4.6353e-05,-3.63e-05,-3.7448e-06,7.3253e-06,1,0.346,2,0.346,1.5
0.00011633,0.14245,-0.0014463,0.0020318,0.00013626,3.5213e-05,4.6228e-05,-3.6382e-05,-3.758e-06,7.3557e-06,1,0.348,2,0.348,1.5
0.00011575,0.14258,-0.0014579,0.0020928,0.00013593,3.5207e-05,4.6103e-05,-3.6465e-05,-3.7712e-06,7.3861e-06,1,0.35,2,0.35,1.5
0.00011518,0.14271,-0.0014695,0.0021537,0.00013559,3.5202e-05,4.5978e-05,-3.6547e-05,-3.7844e-06,7.4165e-06,1,0.352,2,0.352,1.5
0.0001146,0.14284,-0.0014812,0.0022147,0.00013526,3.5196e-05,4.5852e-05,-3.663e-05,-3.7976e-06,7.4469e-06,1,0.354,2,0.354,1.5
0.00011402,0.14296,-0.0014928,0.0022757,0.00013492,3.5191e-05,4.5727e-05,-3.6712e-05,-3.8108e-06,7.4773e-06,1,0.356,2,0.356,1.5
0.00011349,0.14323,-0.0015055,0.0023529,0.0001344,3.5131e-05,4.559e-05,-3.6678e-05,-3.7788e-06,7.416e-06,1,0.358,2,0.358,1.5
0.00011297,0.14357,-0.0015188,0.0024376,0.0001338,3.5047e-05,4.5448e-05,-3.6589e-05,-3.7259e-06,7.3124e-06,1,0.36,2,0.36,1.5
0.00011246,0.1439,-0.001532,0.0025224,0.00013319,3.4962e-05,4.5306e-05,-3.6501e-05,-3.673e-06,7.2088e-06,1,0.362,2,0.362,1.5
0.00011194,0.14424,-0.0015452,0.0026072,0.00013259,3.4877e-05,4.5164e-05,-3.6412e-05,-3.6201e-06,7.1051e-06,1,0.364,2,0.364,1.5
0.00011143,0.14457,-0.0015584,0.0026919,0.00013198,3.4792e-05,4.5022e-05,-3.6324e-05,-3.5672e-06,7.0015e-06,1,0.366,2,0.366,1.5
0.00011091,0.14491,-0.0015716,0.0027767,0.00013138,3.4708e-05,4.488e-05,-3.6236e-05,-3.5144e-06,6.8979e-06,1,0.368,2,0.368,1.5
0.0001104,0.14524,-0.0015849,0.0028614,0.00013078,3.4623e-05,4.4738e-05,-3.6147e-05,-3.4615e-06,6.7942e-06,1,0.37,2,0.37,1.5
0.00010988,0.14558,-0.0015981,0.0029462,0.00013017,3.4538e-05,4.4595e-05,-3.6059e-05,-3.4086e-06,6.6906e-06,1,0.372,2,0.372,1.5
0.00010937,0.14591,-0.0016113,0.0030309,0.00012957,3.4453e-05,4.4453e-05,-3.5971e-05,-3.3557e-06,6.587e-06,1,0.374,2,0.374,1.5
0.00010885,0.14625,-0.0016245,0.0031157,0.00012896,3.4369e-05,4.4311e-05,-3.5882e-05,-3.3028e-06,6.4833e-06,1,0.376,2,0.376,1.5
0.00010834,0.14658,-0.0016377,0.0032004,0.00012836,3.4284e-05,4.4169e-05,-3.5794e-05,-3.2499e-06,6.3797e-06,1,0.378,2,0.378,1.5
0.00010782,0.14691,-0.0016508,0.0032842,0.00012776,3.42e-05,4.4027e-05,-3.5708e-05,-3.1976e-06,6.2762e-06,1,0.38,2,0.38,1.5
0.0001073,0.14712,-0.0016591,0.0033338,0.00012736,3.4153e-05,4.3883e-05,-3.5723e-05,-3.1655e-06,6.1784e-06,1,0.382,2,0.382,1.5
0.00010678,0.14732,-0.0016673,0.0033833,0.00012695,3.4107e-05,4.3739e-05,-3.5738e-05,-3.1334e-06,6.0806e-06,1,0.384,2,0.384,1.5
0.00010625,0.14752,-0.0016756,0.0034329,0.00012655,3.406e-05,4.3595e-05,-3.5753e-05,-3.1012e-06,5.9828e-06,1,0.386,2,0.386,1.5
0.00010573,0.14772,-0.0016838,0.0034824,0.00012615,3.4013e-05,4.345e-05,-3.5768e-05,-3.0691e-06,5.885e-06,1,0.388,2,0.388,1.5
0.0001052,0.14792,-0.001692,0.003532,0.00012575,3.3966e-05,4.3306e-05,-3.5782e-05,-3.037e-06,5.7872e-06,1,0.39,2,0.39,1.5
0.00010468,0.14812,-0.0017003,0.0035815,0.00012534,3.3919e-05,4.3162e-05,-3.5797e-05,-3.0048e-06,5.6894e-06,1,0.392,2,0.392,1.5
0.00010415,0.14832,-0.0017085,0.0036311,0.00012494,3.3872e-05,4.3018e-05,-3.5812e-05,-2.9727e-06,5.5916e-06,1,0.394,2,0.394,1.5
0.00010363,0.14853,-0.0017168,0.0036807,0.00012454,3.3826e-05,4.2874e-05,-3.5827e-05,-2.9406e-06,5.4938e-06,1,0.396,2,0.396,1.5
0.0001031,0.14873,-0.001725,0.0037302,0.00012414,3.3779e-05,4.273e-05,-3.5842e-05,-2.9084e-06,5.396e-06,1,0.398,2,0.398,1.5
0.00010258,0.14893,-0.0017332,0.0037798,0.00012373,3.3732e-05,4.2586e-05,-3.5856e-05,-2.8763e-06,5.2982e-06,1,0.4,2,0.4,1.5
0.00010206,0.14913,-0.0017415,0.0038293,0.00012333,3.3685e-05,4.2442e-05,-3.5871e-05,-2.8442e-06,5.2004e-06,1,0.402,2,0.402,1.5
0.00010144,0.14931,-0.0017671,0.00386,0.00012289,3.3634e-05,4.2295e-05,-3.5844e-05,-2.8023e-06,5.0815e-06,1,0.404,2,0.404,1.5
0.00010067,0.14946,-0.0018219,0.0038589,0.00012238,3.3576e-05,4.2142e-05,-3.5747e-05,-2.744e-06,4.9268e-06,1,0.406,2,0.406,1.5
9.9906e-05,0.14961,-0.0018768,0.0038578,0.00012188,3.3518e-05,4.1989e-05,-3.565e-05,-2.6857e-06,4.7721e-06,1,0.408,2,0.408,1.5
9.9139e-05,0.14976,-0.0019316,0.0038566,0.00012137,3.346e-05,4.1837e-05,-3.5553e-05,-2.6273e-06,4.6174e-06,1,0.41,2,0.41,1.5
9.8371e-05,0.14991,-0.0019865,0.0038555,0.00012086,3.3401e-05,4.1684e-05,-3.5456e-05,-2.569e-06,4.4627e-06,1,0.412,2,0.412,1.5
9.7604e-05,0.15007,-0.0020414,0.0038544,0.00012035,3.3343e-05,4.1531e-05,-3.5359e-05,-2.5107e-06,4.3081e-06,1,0.414,2,0.414,1.5
9.6836e-05,0.15022,-0.0020962,0.0038532,0.00011985,3.3285e-05,4.1379e-05,-3.5262e-05,-2.4524e-06,4.1534e-06,1,0.416,2,0.416,1.5
9.6069e-05,0.15037,-0.0021511,0.0038521,0.00011934,3.3227e-05,4.1226e-05,-3.5165e-05,-2.3941e-06,3.9987e-06,1,0.418,2,0.418,1.5
9.5301e-05,0.15052,-0.002206,0.003851,0.00011883,3.3169e-05,4.1074e-05,-3.5068e-05,-2.3358e-06,3.844e-06,1,0.42,2,0.42,1.5
9.4534e-05,0.15067,-0.0022608,0.0038498,0.00011833,3.311e-05,4.0921e-05,-3.497e-05,-2.2774e-06,3.6894e-06,1,0.422,2,0.422,1.5
9.3767e-05,0.15082,-0.0023157,0.0038487,0.00011782,3.3052e-05,4.0768e-05,-3.4873e-05,-2.2191e-06,3.5347e-06,1,0.424,2,0.424,1.5
9.2999e-05,0.15097,-0.0023705,0.0038476,0.00011731,3.2994e-05,4.0616e-05,-3.4776e-05,-2.1608e-06,3.38e-06,1,0.426,2,0.426,1.5
9.2232e-05,0.15112,-0.0024254,0.0038464,0.0001168,3.2936e-05,4.0463e-05,-3.4679e-05,-2.1025e-06,3.2253e-06,1,0.428,2,0.428,1.5
9.1801e-05,0.1513,-0.0024621,0.0038758,0.00011633,3.2893e-05,4.0314e-05,-3.462e-05,-2.0353e-06,3.0821e-06,1,0.43,2,0.43,1.5
9.17e-05,0.1515,-0.0024811,0.0039349,0.0001159,3.2866e-05,4.0167e-05,-3.4598e-05,-1.9593e-06,2.9502e-06,1,0.432,2,0.432,1.5
9.16e-05,0.15171,-0.0025,0.0039941,0.00011546,3.2839e-05,4.0021e-05,-3.4577e-05,-1.8834e-06,2.8182e-06,1,0.434,2,0.434,1.5
9.1499e-05,0.15191,-0.002519,0.0040532,0.00011503,3.2812e-05,3.9874e-05,-3.4555e-05,-1.8075e-06,2.6862e-06,1,0.436,2,0.436,1.5
9.1398e-05,0.15212,-0.002538,0.0041123,0.00011459,3.2785e-05,3.9728e-05,-3.4533e-05,-1.7316e-06,2.5543e-06,1,0.438,2,0.438,1.5
9.1297e-05,0.15232,-0.002557,0.0041715,0.00011416,3.2757e-05,3.9582e-05,-3.4511e-05,-1.6556e-06,2.4223e-06,1,0.44,2,0.44,1.5
9.1196e-05,0.15252,-0.0025759,0.0042306,0.00011372,3.273e-05,3.9435e-05,-3.449e-05,-1.5797e-06,2.2903e-06,1,0.442,2,0.442,1.5
9.1095e-05,0.15273,-0.0025949,0.0042897,0.00011329,3.2703e-05,3.9289e-05,-3.4468e-05,-1.5038e-06,2.1584e-06,1,0.444,2,0.444,1.5
9.0994e-05,0.15293,-0.0026139,0.0043489,0.00011285,3.2676e-05,3.9143e-05,-3.4446e-05,-1.4278e-06,2.0264e-06,1,0.446,2,0.446,1.5
9.0893e-05,0.15314,-0.0026329,0.004408,0.00011242,3.2649e-05,3.8996e-05,-3.4424e-05,-1.3519e-06,1.8944e-06,1,0.448,2,0.448,1.5
9.0792e-05,0.15334,-0.0026518,0.0044671,0.00011198,3.2622e-05,3.885e-05,-3.4402e-05,-1.276e-06,1.7625e-06,1,0.45,2,0.45,1.5
9.0691e-05,0.15355,-0.0026708,0.0045263,0.00011155,3.2594e-05,3.8703e-05,-3.4381e-05,-1.2e-06,1.6305e-06,1,0.452,2,0.452,1.5
9.059e-05,0.15375,-0.0026898,0.0045854,0.00011111,3.2567e-05,3.8557e-05,-3.4359e-05,-1.1241e-06,1.4985e-06,1,0.454,2,0.454,1.5
9.03e-05,0.15382,-0.0027105,0.0045541,0.00011069,3.2521e-05,3.8411e-05,-3.4288e-05,-1.0604e-06,1.4234e-06,1,0.456,2,0.456,1.5
8.9903e-05,0.15381,-0.0027322,0.0044719,0.00011027,3.2463e-05,3.8264e-05,-3.419e-05,-1.0035e-06,1.3801e-06,1,0.458,2,0.458,1.5
8.9506e-05,0.1538,-0.002754,0.0043898,0.00010986,3.2406e-05,3.8118e-05,-3.4092e-05,-9.4667e-07,1.3369e-06,1,0.46,2,0.46,1.5
8.9109e-05,0.15379,-0.0027757,0.0043076,0.00010944,3.2348e-05,3.7971e-05,-3.3994e-05,-8.8981e-07,1.2937e-06,1,0.462,2,0.462,1.5
8.8712e-05,0.15378,-0.0027974,0.0042254,0.00010903,3.2291e-05,3.7825e-05,-3.3895e-05,-8.3295e-07,1.2504e-06,1,0.464,2,0.464,1.5
8.8315e-05,0.15377,-0.0028192,0.0041433,0.00010861,3.2233e-05,3.7679e-05,-3.3797e-05,-7.7609e-07,1.2072e-06,1,0.466,2,0.466,1.5
8.7918e-05,0.15376,-0.0028409,0.0040611,0.00010819,3.2176e-05,3.7532e-05,-3.3699e-05,-7.1923e-07,1.164e-06,1,0.468,2,0.468,1.5
8.7521e-05,0.15375,-0.0028626,0.0039789,0.00010778,3.2119e-05,3.7386e-05,-3.3601e-05,-6.6237e-07,1.1207e-06,1,0.47,2,0.47,1.5
8.7124e-05,0.15374,-0.0028843,0.0038968,0.00010736,3.2061e-05,3.7239e-05,-3.3502e-05,-6.0552e-07,1.0775e-06,1,0.472,2,0.472,1.5
8.6727e-05,0.15373,-0.0029061,0.0038146,0.00010695,3.2004e-05,3.7093e-05,-3.3404e-05,-5.4866e-07,1.0343e-06,1,0.474,2,0.474,1.5
8.633e-05,0.15372,-0.0029278,0.0037324,0.00010653,3.1946e-05,3.6947e-05,-3.3306e-05,-4.918e-07,9.9105e-07,1,0.476,2,0.476,1.5
8.5933e-05,0.15371,-0.0029495,0.0036503,0.00010611,3.1889e-05,3.68e-05,-3.3208e-05,-4.3494e-07,9.4782e-07,1,0.478,2,0.478,1.5
8.5536e-05,0.1537,-0.0029713,0.0035681,0.0001057,3.1831e-05,3.6654e-05,-3.311e-05,-3.7808e-07,9.0459e-07,1,0.48,2,0.48,1.5
8.5139e-05,0.15369,-0.002993,0.0034859,0.00010528,3.1774e-05,3.6507e-05,-3.3011e-05,-3.2122e-07,8.6136e-07,1,0.482,2,0.482,1.5
8.5005e-05,0.15375,-0.0030038,0.0034379,0.00010491,3.1723e-05,3.6374e-05,-3.2943e-05,-2.6674e-07,8.1086e-07,1,0.484,2,0.484,1.5
8.5208e-05,0.15391,-0.0030006,0.0034335,0.0001046,3.1681e-05,3.6258e-05,-3.2912e-05,-2.153e-07,7.5106e-07,1,0.486,2,0.486,1.5
8.5411e-05,0.15407,-0.0029974,0.0034291,0.00010428,3.1639e-05,3.6141e-05,-3.2881e-05,-1.6386e-07,6.9125e-07,1,0.488,2,0.488,1.5
8.5614e-05,0.15423,-0.0029942,0.0034247,0.00010397,3.1597e-05,3.6025e-05,-3.285e-05,-1.1243e-07,6.3144e-07,1,0.49,2,0.49,1.5
8.5817e-05,0.15439,-0.002991,0.0034203,0.00010366,3.1555e-05,3.5908e-05,-3.282e-05,-6.0989e-08,5.7164e-07,1,0.492,2,0.492,1.5
8.602e-05,0.15455,-0.0029878,0.0034159,0.00010334,3.1513e-05,3.5792e-05,-3.2789e-05,-9.5515e-09,5.1183e-07,1,0.494,2,0.494,1.5
8.6223e-05,0.15471,-0.0029846,0.0034115,0.00010303,3.1471e-05,3.5675e-05,-3.2758e-05,4.1886e-08,4.5203e-07,1,0.496,2,0.496,1.5
8.6426e-05,0.15487,-0.0029814,0.0034071,0.00010272,3.1429e-05,3.5559e-05,-3.2727e-05,9.3324e-08,3.9222e-07,1,0.498,2,0.498,1.5
8.6629e-05,0.15503,-0.0029782,0.0034027,0.0001024,3.1387e-05,3.5442e-05,-3.2696e-05,1.4476e-07,3.3242e-07,1,0.5,2,0.5,1.5
8.6831e-05,0.15519,-0.002975,0.0033983,0.00010209,3.1345e-05,3.5326e-05,-3.2666e-05,1.962e-07,2.7261e-07,1,0.502,2,0.502,1.5
8.7034e-05,0.15535,-0.0029718,0.0033939,0.00010178,3.1303e-05,3.5209e-05,-3.2635e-05,2.4764e-07,2.128e-07,1,0.504,2,0.504,1.5
8.7237e-05,0.15551,-0.0029687,0.0033895,0.00010146,3.1261e-05,3.5093e-05,-3.2604e-05,2.9907e-07,1.53e-07,1,0.506,2,0.506,1.5
8.744e-05,0.15567,-0.0029655,0.0033851,0.00010115,3.1219e-05,3.4976e-05,-3.2573e-05,3.5051e-07,9.3193e-08,1,0.508,2,0.508,1.5
8.7643e-05,0.15583,-0.0029623,0.0033807,0.00010084,3.1177e-05,3.486e-05,-3.2542e-05,4.0195e-07,3.3388e-08,1,0.51,2,0.51,1.5
8.7797e-05,0.15593,-0.0029684,0.0033528,0.00010048,3.1125e-05,3.4753e-05,-3.2487e-05,4.478e-07,-1.0177e-08,1,0.512,2,0.512,1.5
8.7792e-05,0.15588,-0.0030048,0.0032494,0.00010001,3.1044e-05,3.4676e-05,-3.2351e-05,4.7565e-07,-1.4653e-09,1,0.514,2,0.514,1.5
8.7788e-05,0.15583,-0.0030411,0.003146,9.9541e-05,3.0962e-05,3.46e-05,-3.2215e-05,5.035e-07,7.2464e-09,1,0.516,2,0.516,1.5
8.7784e-05,0.15578,-0.0030775,0.0030425,9.907e-05,3.0881e-05,3.4523e-05,-3.2079e-05,5.3136e-07,1.5958e-08,1,0.518,2,0.518,1.5
8.7779e-05,0.15573,-0.0031138,0.0029391,9.8598e-05,3.0799e-05,3.4447e-05,-3.1943e-05,5.5921e-07,2.467e-08,1,0.52,2,0.52,1.5
8.7775e-05,0.15568,-0.0031501,0.0028356,9.8126e-05,3.0717e-05,3.4371e-05,-3.1808e-05,5.8706e-07,3.3382e-08,1,0.522,2,0.522,1.5
8.7771e-05,0.15563,-0.0031865,0.0027322,9.7655e-05,3.0636e-05,3.4294e-05,-3.1672e-05,6.1491e-07,4.2094e-08,1,0.524,2,0.524,1.5
8.7766e-05,0.15558,-0.0032228,0.0026287,9.7183e-05,3.0554e-05,3.4218e-05,-3.1536e-05,6.4277e-07,5.0805e-08,1,0.526,2,0.526,1.5
8.7762e-05,0.15552,-0.0032592,0.0025253,9.6711e-05,3.0473e-05,3.4141e-05,-3.14e-05,6.7062e-07,5.9517e-08,1,0.528,2,0.528,1.5
8.7758e-05,0.15547,-0.0032955,0.0024218,9.624e-05,3.0391e-05,3.4065e-05,-3.1264e-05,6.9847e-07,6.8229e-08,1,0.53,2,0.53,1.5
8.7753e-05,0.15542,-0.0033318,0.0023184,9.5768e-05,3.0309e-05,3.3989e-05,-3.1128e-05,7.2632e-07,7.6941e-08,1,0.532,2,0.532,1.5
8.7749e-05,0.15537,-0.0033682,0.0022149,9.5296e-05,3.0228e-05,3.3912e-05,-3.0993e-05,7.5418e-07,8.5652e-08,1,0.534,2,0.534,1.5
8.7745e-05,0.15532,-0.0034045,0.0021115,9.4825e-05,3.0146e-05,3.3836e-05,-3.0857e-05,7.8203e-07,9.4364e-08,1,0.536,2,0.536,1.5
8.774e-05,0.15527,-0.0034408,0.002008,9.4353e-05,3.0064e-05,3.3759e-05,-3.0721e-05,8.0988e-07,1.0308e-07,1,0.538,2,0.538,1.5
8.7736e-05,0.15522,-0.0034772,0.0019046,9.3881e-05,2.9983e-05,3.3683e-05,-3.0585e-05,8.3774e-07,1.1179e-07,1,0.54,2,0.54,1.5
8.7732e-05,0.15517,-0.0035135,0.0018011,9.341e-05,2.9901e-05,3.3606e-05,-3.0449e-05,8.6559e-07,1.205e-07,1,0.542,2,0.542,1.5
8.7859e-05,0.15516,-0.0035478,0.0017134,9.3005e-05,2.9802e-05,3.353e-05,-3.0326e-05,8.7975e-07,1.5115e-07,1,0.544,2,0.544,1.5
8.8089e-05,0.1552,-0.0035804,0.0016379,9.2653e-05,2.9689e-05,3.3453e-05,-3.0212e-05,8.832e-07,1.9895e-07,1,0.546,2,0.546,1.5
8.8319e-05,0.15524,-0.0036131,0.0015624,9.2301e-05,2.9576e-05,3.3376e-05,-3.0098e-05,8.8665e-07,2.4675e-07,1,0.548,2,0.548,1.5
8.855e-05,0.15528,-0.0036457,0.0014869,9.1949e-05,2.9462e-05,3.3299e-05,-2.9984e-05,8.9011e-07,2.9455e-07,1,0.55,2,0.55,1.5
8.878e-05,0.15532,-0.0036783,0.0014114,9.1597e-05,2.9349e-05,3.3223e-05,-2.987e-05,8.9356e-07,3.4236e-07,1,0.552,2,0.552,1.5
8.901e-05,0.15536,-0.003711,0.0013359,9.1246e-05,2.9236e-05,3.3146e-05,-2.9756e-05,8.9701e-07,3.9016e-07,1,0.554,2,0.554,1.5
8.924e-05,0.1554,-0.0037436,0.0012604,9.0894e-05,2.9123e-05,3.3069e-05,-2.9642e-05,9.0046e-07,4.3796e-07,1,0.556,2,0.556,1.5
8.947e-05,0.15543,-0.0037763,0.0011849,9.0542e-05,2.901e-05,3.2992e-05,-2.9528e-05,9.0392e-07,4.8576e-07,1,0.558,2,0.558,1.5
8.9701e-05,0.15547,-0.0038089,0.0011094,9.019e-05,2.8897e-05,3.2915e-05,-2.9414e-05,9.0737e-07,5.3356e-07,1,0.56,2,0.56,1.5
8.9931e-05,0.15551,-0.0038415,0.0010339,8.9838e-05,2.8784e-05,3.2838e-05,-2.93e-05,9.1082e-07,5.8136e-07,1,0.562,2,0.562,1.5
9.0161e-05,0.15555,-0.0038742,0.00095841,8.9486e-05,2.867e-05,3.2762e-05,-2.9186e-05,9.1427e-07,6.2917e-07,1,0.564,2,0.564,1.5
9.0391e-05,0.15559,-0.0039068,0.00088292,8.9134e-05,2.8557e-05,3.2685e-05,-2.9072e-05,9.1773e-07,6.7697e-07,1,0.566,2,0.566,1.5
9.0622e-05,0.15563,-0.0039394,0.00080742,8.8782e-05,2.8444e-05,3.2608e-05,-2.8958e-05,9.2118e-07,7.2477e-07,1,0.568,2,0.568,1.5
9.0852e-05,0.15566,-0.0039721,0.00073192,8.843e-05,2.8331e-05,3.2531e-05,-2.8844e-05,9.2463e-07,7.7257e-07,1,0.57,2,0.57,1.5
9.1082e-05,0.1557,-0.0040047,0.00065643,8.8078e-05,2.8218e-05,3.2454e-05,-2.873e-05,9.2808e-07,8.2038e-07,1,0.572,2,0.572,1.5
9.1312e-05,0.15574,-0.0040374,0.00058093,8.7726e-05,2.8105e-05,3.2377e-05,-2.8616e-05,9.3154e-07,8.6818e-07,1,0.574,2,0.574,1.5
9.137e-05,0.15575,-0.0040757,0.0005275,8.7305e-05,2.7988e-05,3.2275e-05,-2.8489e-05,9.2595e-07,8.5131e-07,1,0.576,2,0.576,1.5
9.1405e-05,0.15575,-0.0041148,0.00047693,8.6874e-05,2.787e-05,3.2169e-05,-2.8359e-05,9.192e-07,8.2607e-07,1,0.578,2,0.578,1.5
9.1441e-05,0.15575,-0.0041539,0.00042635,8.6444e-05,2.7752e-05,3.2063e-05,-2.823e-05,9.1244e-07,8.0083e-07,1,0.58,2,0.58,1.5
9.1476e-05,0.15575,-0.004193,0.00037578,8.6014e-05,2.7635e-05,3.1957e-05,-2.81e-05,9.0569e-07,7.7559e-07,1,0.582,2,0.582,1.5
9.1511e-05,0.15575,-0.0042321,0.00032521,8.5583e-05,2.7517e-05,3.1851e-05,-2.7971e-05,8.9893e-07,7.5036e-07,1,0.584,2,0.584,1.5
9.1547e-05,0.15575,-0.0042712,0.00027463,8.5153e-05,2.7399e-05,3.1745e-05,-2.7841e-05,8.9218e-07,7.2512e-07,1,0.586,2,0.586,1.5
9.1582e-05,0.15575,-0.0043102,0.00022406,8.4722e-05,2.7282e-05,3.1639e-05,-2.7712e-05,8.8542e-07,6.9988e-07,1,0.588,2,0.588,1.5
9.1618e-05,0.15575,-0.0043493,0.00017349,8.4292e-05,2.7164e-05,3.1533e-05,-2.7582e-05,8.7867e-07,6.7464e-07,1,0.59,2,0.59,1.5
9.1653e-05,0.15575,-0.0043884,0.00012291,8.3861e-05,2.7046e-05,3.1427e-05,-2.7453e-05,8.7191e-07,6.494e-07,1,0.592,2,0.592,1.5
9.1688e-05,0.15575,-0.0044275,7.2341e-05,8.3431e-05,2.6928e-05,3.1321e-05,-2.7323e-05,8.6516e-07,6.2416e-07,1,0.594,2,0.594,1.5
9.1724e-05,0.15575,-0.0044666,2.1766e-05,8.3e-05,2.6811e-05,3.1215e-05,-2.7194e-05,8.5841e-07,5.9893e-07,1,0.596,2,0.596,1.5
9.1759e-05,0.15575,-0.0045057,-2.8806e-05,8.257e-05,2.6693e-05,3.1109e-05,-2.7064e-05,8.5165e-07,5.7369e-07,1,0.598,2,0.598,1.5
9.1794e-05,0.15575,-0.0045448,-7.938e-05,8.214e-05,2.6575e-05,3.1003e-05,-2.6935e-05,8.449e-07,5.4845e-07,1,0.6,2,0.6,1.5
