"p","U:0","U:1","U:2","UPrime2Mean:0","UPrime2Mean:1","UPrime2Mean:2","UPrime2Mean:3","UPrime2Mean:4","UPrime2Mean:5","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-5.5827e-05,0.14175,-0.0093825,0.0059363,0.00014304,3.7292e-05,5.6426e-05,-2.8451e-05,2.6323e-06,1.5524e-05,1,0.3,2,0.3,0.1
-5.4453e-05,0.14216,-0.0094872,0.0058877,0.00014221,3.7258e-05,5.619e-05,-2.8419e-05,2.5797e-06,1.5325e-05,1,0.302,2,0.302,0.1
-5.3079e-05,0.14257,-0.0095919,0.005839,0.00014138,3.7224e-05,5.5954e-05,-2.8387e-05,2.5271e-06,1.5125e-05,1,0.304,2,0.304,0.1
-5.1705e-05,0.14297,-0.0096966,0.0057904,0.00014054,3.7189e-05,5.5718e-05,-2.8356e-05,2.4744e-06,1.4926e-05,1,0.306,2,0.306,0.1
-5.0331e-05,0.14338,-0.0098013,0.0057418,0.00013971,3.7155e-05,5.5482e-05,-2.8324e-05,2.4218e-06,1.4726e-05,1,0.308,2,0.308,0.1
-4.8957e-05,0.14379,-0.009906,0.0056931,0.00013888,3.7121e-05,5.5246e-05,-2.8292e-05,2.3691e-06,1.4527e-05,1,0.31,2,0.31,0.1
-4.7583e-05,0.1442,-0.010011,0.0056445,0.00013804,3.7087e-05,5.501e-05,-2.826e-05,2.3165e-06,1.4327e-05,1,0.312,2,0.312,0.1
-4.6209e-05,0.14461,-0.010115,0.0055959,0.00013721,3.7052e-05,5.4774e-05,-2.8229e-05,2.2638e-06,1.4128e-05,1,0.314,2,0.314,0.1
-4.479e-05,0.14476,-0.010088,0.0054439,0.00013633,3.6994e-05,5.4462e-05,-2.8185e-05,2.271e-06,1.3911e-05,1,0.316,2,0.316,0.1
-4.336e-05,0.14484,-0.010029,0.0052666,0.00013544,3.6929e-05,5.4131e-05,-2.8139e-05,2.2928e-06,1.3691e-05,1,0.318,2,0.318,0.1
-4.193e-05,0.14493,-0.0099697,0.0050892,0.00013455,3.6865e-05,5.3801e-05,-2.8093e-05,2.3146e-06,1.347e-05,1,0.32,2,0.32,0.1
-4.0501e-05,0.14502,-0.0099104,0.0049119,0.00013366,3.6801e-05,5.347e-05,-2.8046e-05,2.3365e-06,1.3249e-05,1,0.322,2,0.322,0.1
-3.9071e-05,0.1451,-0.009851,0.0047345,0.00013277,3.6736e-05,5.3139e-05,-2.8e-05,2.3583e-06,1.3028e-05,1,0.324,2,0.324,0.1
-3.7641e-05,0.14519,-0.0097917,0.0045571,0.00013188,3.6672e-05,5.2808e-05,-2.7954e-05,2.3801e-06,1.2807e-05,1,0.326,2,0.326,0.1
-3.6211e-05,0.14528,-0.0097323,0.0043798,0.00013099,3.6608e-05,5.2478e-05,-2.7908e-05,2.4019e-06,1.2587e-05,1,0.328,2,0.328,0.1
-3.4782e-05,0.14536,-0.009673,0.0042024,0.0001301,3.6543e-05,5.2147e-05,-2.7862e-05,2.4238e-06,1.2366e-05,1,0.33,2,0.33,0.1
-3.3352e-05,0.14545,-0.0096136,0.0040251,0.00012921,3.6479e-05,5.1816e-05,-2.7815e-05,2.4456e-06,1.2145e-05,1,0.332,2,0.332,0.1
-3.1922e-05,0.14554,-0.0095543,0.0038477,0.00012832,3.6415e-05,5.1485e-05,-2.7769e-05,2.4674e-06,1.1924e-05,1,0.334,2,0.334,0.1
-3.0469e-05,0.1457,-0.0095023,0.0036747,0.00012746,3.6346e-05,5.1172e-05,-2.7713e-05,2.483e-06,1.1705e-05,1,0.336,2,0.336,0.1
-2.8943e-05,0.1461,-0.0094732,0.0035149,0.00012669,3.6263e-05,5.0913e-05,-2.7629e-05,2.479e-06,1.1493e-05,1,0.338,2,0.338,0.1
-2.7417e-05,0.1465,-0.009444,0.0033551,0.00012592,3.618e-05,5.0653e-05,-2.7544e-05,2.4751e-06,1.1281e-05,1,0.34,2,0.34,0.1
-2.5891e-05,0.14691,-0.0094149,0.0031954,0.00012515,3.6097e-05,5.0394e-05,-2.7459e-05,2.4711e-06,1.1069e-05,1,0.342,2,0.342,0.1
-2.4365e-05,0.14731,-0.0093857,0.0030356,0.00012438,3.6013e-05,5.0135e-05,-2.7374e-05,2.4671e-06,1.0856e-05,1,0.344,2,0.344,0.1
-2.2839e-05,0.14771,-0.0093566,0.0028759,0.00012361,3.593e-05,4.9875e-05,-2.729e-05,2.4632e-06,1.0644e-05,1,0.346,2,0.346,0.1
-2.1313e-05,0.14811,-0.0093274,0.0027161,0.00012284,3.5847e-05,4.9616e-05,-2.7205e-05,2.4592e-06,1.0432e-05,1,0.348,2,0.348,0.1
-1.9787e-05,0.14852,-0.0092983,0.0025564,0.00012206,3.5764e-05,4.9357e-05,-2.712e-05,2.4553e-06,1.0219e-05,1,0.35,2,0.35,0.1
-1.826e-05,0.14892,-0.0092692,0.0023966,0.00012129,3.5681e-05,4.9097e-05,-2.7035e-05,2.4513e-06,1.0007e-05,1,0.352,2,0.352,0.1
-1.6734e-05,0.14932,-0.00924,0.0022368,0.00012052,3.5598e-05,4.8838e-05,-2.6951e-05,2.4473e-06,9.7947e-06,1,0.354,2,0.354,0.1
-1.5208e-05,0.14972,-0.0092109,0.0020771,0.00011975,3.5515e-05,4.8579e-05,-2.6866e-05,2.4434e-06,9.5823e-06,1,0.356,2,0.356,0.1
-1.4129e-05,0.14986,-0.0091552,0.001993,0.00011901,3.5439e-05,4.8391e-05,-2.6787e-05,2.4551e-06,9.4361e-06,1,0.358,2,0.358,0.1
-1.3257e-05,0.14988,-0.0090873,0.001944,0.00011829,3.5366e-05,4.8237e-05,-2.6712e-05,2.4742e-06,9.3204e-06,1,0.36,2,0.36,0.1
-1.2385e-05,0.1499,-0.0090194,0.001895,0.00011757,3.5293e-05,4.8083e-05,-2.6637e-05,2.4932e-06,9.2047e-06,1,0.362,2,0.362,0.1
-1.1513e-05,0.14991,-0.0089514,0.001846,0.00011685,3.522e-05,4.7928e-05,-2.6561e-05,2.5122e-06,9.089e-06,1,0.364,2,0.364,0.1
-1.0641e-05,0.14993,-0.0088835,0.001797,0.00011613,3.5147e-05,4.7774e-05,-2.6486e-05,2.5312e-06,8.9733e-06,1,0.366,2,0.366,0.1
-9.7685e-06,0.14994,-0.0088156,0.001748,0.0001154,3.5074e-05,4.762e-05,-2.641e-05,2.5503e-06,8.8576e-06,1,0.368,2,0.368,0.1
-8.8963e-06,0.14996,-0.0087477,0.001699,0.00011468,3.5001e-05,4.7465e-05,-2.6335e-05,2.5693e-06,8.7419e-06,1,0.37,2,0.37,0.1
-8.0242e-06,0.14998,-0.0086797,0.00165,0.00011396,3.4929e-05,4.7311e-05,-2.626e-05,2.5883e-06,8.6262e-06,1,0.372,2,0.372,0.1
-7.152e-06,0.14999,-0.0086118,0.001601,0.00011324,3.4856e-05,4.7156e-05,-2.6184e-05,2.6073e-06,8.5105e-06,1,0.374,2,0.374,0.1
-6.2799e-06,0.15001,-0.0085439,0.001552,0.00011252,3.4783e-05,4.7002e-05,-2.6109e-05,2.6264e-06,8.3949e-06,1,0.376,2,0.376,0.1
-5.4077e-06,0.15002,-0.0084759,0.001503,0.0001118,3.471e-05,4.6848e-05,-2.6033e-05,2.6454e-06,8.2792e-06,1,0.378,2,0.378,0.1
-4.5266e-06,0.15005,-0.0084079,0.0014528,0.00011107,3.4636e-05,4.6693e-05,-2.5958e-05,2.6638e-06,8.1639e-06,1,0.38,2,0.38,0.1
-3.3282e-06,0.15028,-0.0083351,0.0013595,0.00011035,3.4539e-05,4.6538e-05,-2.5889e-05,2.6604e-06,8.0637e-06,1,0.382,2,0.382,0.1
-2.1299e-06,0.15051,-0.0082622,0.0012662,0.00010962,3.4441e-05,4.6382e-05,-2.5819e-05,2.6569e-06,7.9634e-06,1,0.384,2,0.384,0.1
-9.3159e-07,0.15074,-0.0081894,0.0011729,0.0001089,3.4344e-05,4.6226e-05,-2.575e-05,2.6535e-06,7.8632e-06,1,0.386,2,0.386,0.1
2.6673e-07,0.15098,-0.0081166,0.0010796,0.00010817,3.4246e-05,4.607e-05,-2.568e-05,2.65e-06,7.7629e-06,1,0.388,2,0.388,0.1
1.465e-06,0.15121,-0.0080438,0.00098626,0.00010745,3.4149e-05,4.5915e-05,-2.5611e-05,2.6466e-06,7.6627e-06,1,0.39,2,0.39,0.1
2.6634e-06,0.15144,-0.0079709,0.00089296,0.00010672,3.4051e-05,4.5759e-05,-2.5541e-05,2.6432e-06,7.5624e-06,1,0.392,2,0.392,0.1
3.8617e-06,0.15167,-0.0078981,0.00079966,0.000106,3.3954e-05,4.5603e-05,-2.5472e-05,2.6397e-06,7.4622e-06,1,0.394,2,0.394,0.1
5.06e-06,0.1519,-0.0078253,0.00070636,0.00010527,3.3856e-05,4.5447e-05,-2.5403e-05,2.6363e-06,7.3619e-06,1,0.396,2,0.396,0.1
6.2583e-06,0.15214,-0.0077524,0.00061305,0.00010455,3.3759e-05,4.5292e-05,-2.5333e-05,2.6328e-06,7.2617e-06,1,0.398,2,0.398,0.1
7.4566e-06,0.15237,-0.0076796,0.00051975,0.00010382,3.3661e-05,4.5136e-05,-2.5264e-05,2.6294e-06,7.1614e-06,1,0.4,2,0.4,0.1
8.655e-06,0.1526,-0.0076068,0.00042645,0.0001031,3.3564e-05,4.498e-05,-2.5194e-05,2.626e-06,7.0612e-06,1,0.402,2,0.402,0.1
9.7052e-06,0.15276,-0.007529,0.00037506,0.0001024,3.3465e-05,4.4854e-05,-2.5133e-05,2.6199e-06,6.9684e-06,1,0.404,2,0.404,0.1
1.0505e-05,0.15278,-0.0074428,0.00039449,0.00010176,3.3365e-05,4.4777e-05,-2.5086e-05,2.6095e-06,6.8883e-06,1,0.406,2,0.406,0.1
1.1305e-05,0.15281,-0.0073565,0.00041391,0.00010112,3.3265e-05,4.47e-05,-2.5038e-05,2.599e-06,6.8081e-06,1,0.408,2,0.408,0.1
1.2105e-05,0.15283,-0.0072703,0.00043333,0.00010048,3.3165e-05,4.4623e-05,-2.4991e-05,2.5885e-06,6.728e-06,1,0.41,2,0.41,0.1
1.2905e-05,0.15286,-0.0071841,0.00045276,9.9842e-05,3.3065e-05,4.4546e-05,-2.4944e-05,2.5781e-06,6.6479e-06,1,0.412,2,0.412,0.1
1.3705e-05,0.15289,-0.0070978,0.00047218,9.9201e-05,3.2965e-05,4.4469e-05,-2.4897e-05,2.5676e-06,6.5677e-06,1,0.414,2,0.414,0.1
1.4505e-05,0.15291,-0.0070116,0.00049161,9.856e-05,3.2864e-05,4.4392e-05,-2.4849e-05,2.5571e-06,6.4876e-06,1,0.416,2,0.416,0.1
1.5305e-05,0.15294,-0.0069254,0.00051103,9.792e-05,3.2764e-05,4.4315e-05,-2.4802e-05,2.5467e-06,6.4074e-06,1,0.418,2,0.418,0.1
1.6105e-05,0.15296,-0.0068391,0.00053045,9.7279e-05,3.2664e-05,4.4238e-05,-2.4755e-05,2.5362e-06,6.3273e-06,1,0.42,2,0.42,0.1
1.6905e-05,0.15299,-0.0067529,0.00054988,9.6638e-05,3.2564e-05,4.4162e-05,-2.4707e-05,2.5258e-06,6.2472e-06,1,0.422,2,0.422,0.1
1.7705e-05,0.15301,-0.0066667,0.0005693,9.5997e-05,3.2464e-05,4.4085e-05,-2.466e-05,2.5153e-06,6.167e-06,1,0.424,2,0.424,0.1
1.8505e-05,0.15304,-0.0065805,0.00058872,9.5356e-05,3.2364e-05,4.4008e-05,-2.4613e-05,2.5048e-06,6.0869e-06,1,0.426,2,0.426,0.1
1.9305e-05,0.15307,-0.0064942,0.00060815,9.4716e-05,3.2264e-05,4.3931e-05,-2.4566e-05,2.4944e-06,6.0067e-06,1,0.428,2,0.428,0.1
2.0165e-05,0.15306,-0.0064291,0.0006314,9.4084e-05,3.2176e-05,4.3821e-05,-2.4531e-05,2.4712e-06,5.911e-06,1,0.43,2,0.43,0.1
2.1083e-05,0.15302,-0.0063845,0.00065839,9.3462e-05,3.2101e-05,4.3679e-05,-2.451e-05,2.4356e-06,5.8e-06,1,0.432,2,0.432,0.1
2.2002e-05,0.15298,-0.0063399,0.00068537,9.284e-05,3.2026e-05,4.3536e-05,-2.4489e-05,2.4001e-06,5.6889e-06,1,0.434,2,0.434,0.1
2.292e-05,0.15294,-0.0062953,0.00071236,9.2218e-05,3.1951e-05,4.3394e-05,-2.4468e-05,2.3645e-06,5.5779e-06,1,0.436,2,0.436,0.1
2.3839e-05,0.1529,-0.0062507,0.00073935,9.1596e-05,3.1876e-05,4.3252e-05,-2.4447e-05,2.3289e-06,5.4669e-06,1,0.438,2,0.438,0.1
2.4757e-05,0.15286,-0.006206,0.00076634,9.0974e-05,3.1801e-05,4.311e-05,-2.4426e-05,2.2934e-06,5.3559e-06,1,0.44,2,0.44,0.1
2.5676e-05,0.15282,-0.0061614,0.00079333,9.0352e-05,3.1726e-05,4.2967e-05,-2.4405e-05,2.2578e-06,5.2448e-06,1,0.442,2,0.442,0.1
2.6595e-05,0.15278,-0.0061168,0.00082031,8.9729e-05,3.165e-05,4.2825e-05,-2.4384e-05,2.2223e-06,5.1338e-06,1,0.444,2,0.444,0.1
2.7513e-05,0.15274,-0.0060722,0.0008473,8.9107e-05,3.1575e-05,4.2683e-05,-2.4363e-05,2.1867e-06,5.0228e-06,1,0.446,2,0.446,0.1
2.8432e-05,0.1527,-0.0060276,0.00087429,8.8485e-05,3.15e-05,4.2541e-05,-2.4342e-05,2.1511e-06,4.9118e-06,1,0.448,2,0.448,0.1
2.935e-05,0.15266,-0.005983,0.00090128,8.7863e-05,3.1425e-05,4.2398e-05,-2.432e-05,2.1156e-06,4.8007e-06,1,0.45,2,0.45,0.1
3.0269e-05,0.15262,-0.0059384,0.00092827,8.7241e-05,3.135e-05,4.2256e-05,-2.4299e-05,2.08e-06,4.6897e-06,1,0.452,2,0.452,0.1
3.1187e-05,0.15258,-0.0058938,0.00095525,8.6619e-05,3.1275e-05,4.2114e-05,-2.4278e-05,2.0444e-06,4.5787e-06,1,0.454,2,0.454,0.1
3.199e-05,0.15255,-0.0058301,0.00097735,8.6089e-05,3.1183e-05,4.1963e-05,-2.4249e-05,2.0053e-06,4.4718e-06,1,0.456,2,0.456,0.1
3.2728e-05,0.15253,-0.0057557,0.00099671,8.5612e-05,3.1081e-05,4.1806e-05,-2.4215e-05,1.9642e-06,4.3673e-06,1,0.458,2,0.458,0.1
3.3467e-05,0.15251,-0.0056812,0.0010161,8.5135e-05,3.0979e-05,4.1649e-05,-2.4181e-05,1.923e-06,4.2628e-06,1,0.46,2,0.46,0.1
3.4205e-05,0.1525,-0.0056068,0.0010354,8.4658e-05,3.0877e-05,4.1493e-05,-2.4147e-05,1.8819e-06,4.1582e-06,1,0.462,2,0.462,0.1
3.4943e-05,0.15248,-0.0055323,0.0010548,8.4181e-05,3.0776e-05,4.1336e-05,-2.4113e-05,1.8407e-06,4.0537e-06,1,0.464,2,0.464,0.1
3.5681e-05,0.15246,-0.0054579,0.0010741,8.3704e-05,3.0674e-05,4.1179e-05,-2.4079e-05,1.7996e-06,3.9492e-06,1,0.466,2,0.466,0.1
3.6419e-05,0.15244,-0.0053834,0.0010935,8.3227e-05,3.0572e-05,4.1023e-05,-2.4045e-05,1.7585e-06,3.8446e-06,1,0.468,2,0.468,0.1
3.7158e-05,0.15242,-0.005309,0.0011128,8.275e-05,3.047e-05,4.0866e-05,-2.4011e-05,1.7173e-06,3.7401e-06,1,0.47,2,0.47,0.1
3.7896e-05,0.15241,-0.0052345,0.0011322,8.2273e-05,3.0368e-05,4.0709e-05,-2.3977e-05,1.6762e-06,3.6356e-06,1,0.472,2,0.472,0.1
3.8634e-05,0.15239,-0.0051601,0.0011515,8.1796e-05,3.0267e-05,4.0553e-05,-2.3944e-05,1.635e-06,3.531e-06,1,0.474,2,0.474,0.1
3.9372e-05,0.15237,-0.0050856,0.0011709,8.1319e-05,3.0165e-05,4.0396e-05,-2.391e-05,1.5939e-06,3.4265e-06,1,0.476,2,0.476,0.1
4.011e-05,0.15235,-0.0050112,0.0011902,8.0842e-05,3.0063e-05,4.0239e-05,-2.3876e-05,1.5527e-06,3.322e-06,1,0.478,2,0.478,0.1
4.0848e-05,0.15233,-0.0049367,0.0012096,8.0365e-05,2.9961e-05,4.0083e-05,-2.3842e-05,1.5116e-06,3.2174e-06,1,0.48,2,0.48,0.1
4.1587e-05,0.15232,-0.0048623,0.0012289,7.9888e-05,2.986e-05,3.9926e-05,-2.3808e-05,1.4705e-06,3.1129e-06,1,0.482,2,0.482,0.1
4.2297e-05,0.15227,-0.0047992,0.0012495,7.9461e-05,2.9786e-05,3.9764e-05,-2.3782e-05,1.4332e-06,3.0153e-06,1,0.484,2,0.484,0.1
4.2972e-05,0.15218,-0.0047508,0.0012717,7.9098e-05,2.9748e-05,3.9596e-05,-2.3766e-05,1.4009e-06,2.9266e-06,1,0.486,2,0.486,0.1
4.3648e-05,0.15209,-0.0047024,0.0012939,7.8735e-05,2.971e-05,3.9428e-05,-2.3751e-05,1.3686e-06,2.8378e-06,1,0.488,2,0.488,0.1
4.4323e-05,0.152,-0.004654,0.0013161,7.8372e-05,2.9673e-05,3.926e-05,-2.3735e-05,1.3363e-06,2.7491e-06,1,0.49,2,0.49,0.1
4.4998e-05,0.15191,-0.0046056,0.0013383,7.8009e-05,2.9635e-05,3.9092e-05,-2.372e-05,1.304e-06,2.6604e-06,1,0.492,2,0.492,0.1
4.5673e-05,0.15182,-0.0045572,0.0013605,7.7646e-05,2.9597e-05,3.8924e-05,-2.3704e-05,1.2716e-06,2.5717e-06,1,0.494,2,0.494,0.1
4.6349e-05,0.15173,-0.0045088,0.0013827,7.7283e-05,2.9559e-05,3.8755e-05,-2.3689e-05,1.2393e-06,2.4829e-06,1,0.496,2,0.496,0.1
4.7024e-05,0.15164,-0.0044604,0.0014048,7.692e-05,2.9521e-05,3.8587e-05,-2.3673e-05,1.207e-06,2.3942e-06,1,0.498,2,0.498,0.1
4.7699e-05,0.15155,-0.004412,0.001427,7.6557e-05,2.9484e-05,3.8419e-05,-2.3657e-05,1.1747e-06,2.3055e-06,1,0.5,2,0.5,0.1
4.8374e-05,0.15146,-0.0043636,0.0014492,7.6194e-05,2.9446e-05,3.8251e-05,-2.3642e-05,1.1424e-06,2.2167e-06,1,0.502,2,0.502,0.1
4.905e-05,0.15137,-0.0043152,0.0014714,7.5831e-05,2.9408e-05,3.8083e-05,-2.3626e-05,1.1101e-06,2.128e-06,1,0.504,2,0.504,0.1
4.9725e-05,0.15128,-0.0042668,0.0014936,7.5468e-05,2.937e-05,3.7915e-05,-2.3611e-05,1.0778e-06,2.0393e-06,1,0.506,2,0.506,0.1
5.04e-05,0.15119,-0.0042184,0.0015158,7.5105e-05,2.9332e-05,3.7746e-05,-2.3595e-05,1.0455e-06,1.9506e-06,1,0.508,2,0.508,0.1
5.1076e-05,0.1511,-0.00417,0.001538,7.4742e-05,2.9295e-05,3.7578e-05,-2.358e-05,1.0131e-06,1.8618e-06,1,0.51,2,0.51,0.1
5.1696e-05,0.15104,-0.0041144,0.00156,7.4408e-05,2.9247e-05,3.741e-05,-2.3554e-05,9.762e-07,1.7897e-06,1,0.512,2,0.512,0.1
5.2141e-05,0.15107,-0.0040357,0.0015814,7.4171e-05,2.9169e-05,3.724e-05,-2.3496e-05,9.2435e-07,1.771e-06,1,0.514,2,0.514,0.1
5.2585e-05,0.1511,-0.0039569,0.0016028,7.3933e-05,2.9091e-05,3.707e-05,-2.3438e-05,8.725e-07,1.7523e-06,1,0.516,2,0.516,0.1
5.303e-05,0.15113,-0.0038782,0.0016243,7.3696e-05,2.9013e-05,3.6901e-05,-2.338e-05,8.2065e-07,1.7336e-06,1,0.518,2,0.518,0.1
5.3474e-05,0.15116,-0.0037994,0.0016457,7.3458e-05,2.8935e-05,3.6731e-05,-2.3322e-05,7.688e-07,1.7149e-06,1,0.52,2,0.52,0.1
5.3918e-05,0.15119,-0.0037207,0.0016671,7.3221e-05,2.8857e-05,3.6562e-05,-2.3264e-05,7.1695e-07,1.6962e-06,1,0.522,2,0.522,0.1
5.4363e-05,0.15122,-0.0036419,0.0016886,7.2983e-05,2.8779e-05,3.6392e-05,-2.3206e-05,6.651e-07,1.6775e-06,1,0.524,2,0.524,0.1
5.4807e-05,0.15125,-0.0035632,0.00171,7.2746e-05,2.87e-05,3.6222e-05,-2.3148e-05,6.1325e-07,1.6587e-06,1,0.526,2,0.526,0.1
5.5252e-05,0.15128,-0.0034844,0.0017314,7.2508e-05,2.8622e-05,3.6053e-05,-2.309e-05,5.6139e-07,1.64e-06,1,0.528,2,0.528,0.1
5.5696e-05,0.15131,-0.0034057,0.0017529,7.2271e-05,2.8544e-05,3.5883e-05,-2.3032e-05,5.0954e-07,1.6213e-06,1,0.53,2,0.53,0.1
5.6141e-05,0.15134,-0.0033269,0.0017743,7.2033e-05,2.8466e-05,3.5713e-05,-2.2974e-05,4.5769e-07,1.6026e-06,1,0.532,2,0.532,0.1
5.6585e-05,0.15137,-0.0032482,0.0017957,7.1796e-05,2.8388e-05,3.5544e-05,-2.2916e-05,4.0584e-07,1.5839e-06,1,0.534,2,0.534,0.1
5.703e-05,0.15141,-0.0031695,0.0018172,7.1558e-05,2.831e-05,3.5374e-05,-2.2858e-05,3.5399e-07,1.5652e-06,1,0.536,2,0.536,0.1
5.7474e-05,0.15144,-0.0030907,0.0018386,7.1321e-05,2.8232e-05,3.5205e-05,-2.28e-05,3.0214e-07,1.5465e-06,1,0.538,2,0.538,0.1
5.7919e-05,0.15147,-0.003012,0.00186,7.1083e-05,2.8154e-05,3.5035e-05,-2.2742e-05,2.5029e-07,1.5278e-06,1,0.54,2,0.54,0.1
5.8363e-05,0.1515,-0.0029332,0.0018814,7.0846e-05,2.8076e-05,3.4865e-05,-2.2684e-05,1.9844e-07,1.5091e-06,1,0.542,2,0.542,0.1
5.8823e-05,0.15152,-0.0028705,0.0018906,7.0681e-05,2.8014e-05,3.4708e-05,-2.2623e-05,1.6393e-07,1.4982e-06,1,0.544,2,0.544,0.1
5.9294e-05,0.15153,-0.0028203,0.0018902,7.0574e-05,2.7965e-05,3.456e-05,-2.2559e-05,1.4298e-07,1.4935e-06,1,0.546,2,0.546,0.1
5.9765e-05,0.15155,-0.0027701,0.0018898,7.0467e-05,2.7917e-05,3.4412e-05,-2.2495e-05,1.2203e-07,1.4888e-06,1,0.548,2,0.548,0.1
6.0236e-05,0.15156,-0.0027199,0.0018894,7.036e-05,2.7868e-05,3.4264e-05,-2.2432e-05,1.0109e-07,1.484e-06,1,0.55,2,0.55,0.1
6.0707e-05,0.15158,-0.0026697,0.0018889,7.0253e-05,2.782e-05,3.4116e-05,-2.2368e-05,8.0139e-08,1.4793e-06,1,0.552,2,0.552,0.1
6.1179e-05,0.15159,-0.0026195,0.0018885,7.0146e-05,2.7771e-05,3.3968e-05,-2.2304e-05,5.9191e-08,1.4746e-06,1,0.554,2,0.554,0.1
6.165e-05,0.1516,-0.0025694,0.0018881,7.0039e-05,2.7722e-05,3.382e-05,-2.224e-05,3.8244e-08,1.4699e-06,1,0.556,2,0.556,0.1
6.2121e-05,0.15162,-0.0025192,0.0018877,6.9932e-05,2.7674e-05,3.3672e-05,-2.2177e-05,1.7296e-08,1.4651e-06,1,0.558,2,0.558,0.1
6.2592e-05,0.15163,-0.002469,0.0018873,6.9825e-05,2.7625e-05,3.3524e-05,-2.2113e-05,-3.6519e-09,1.4604e-06,1,0.56,2,0.56,0.1
6.3064e-05,0.15165,-0.0024188,0.0018869,6.9718e-05,2.7576e-05,3.3376e-05,-2.2049e-05,-2.4599e-08,1.4557e-06,1,0.562,2,0.562,0.1
6.3535e-05,0.15166,-0.0023686,0.0018864,6.9611e-05,2.7528e-05,3.3228e-05,-2.1985e-05,-4.5547e-08,1.451e-06,1,0.564,2,0.564,0.1
6.4006e-05,0.15168,-0.0023184,0.001886,6.9504e-05,2.7479e-05,3.308e-05,-2.1921e-05,-6.6495e-08,1.4462e-06,1,0.566,2,0.566,0.1
6.4477e-05,0.15169,-0.0022682,0.0018856,6.9397e-05,2.7431e-05,3.2932e-05,-2.1858e-05,-8.7443e-08,1.4415e-06,1,0.568,2,0.568,0.1
6.4948e-05,0.15171,-0.002218,0.0018852,6.929e-05,2.7382e-05,3.2784e-05,-2.1794e-05,-1.0839e-07,1.4368e-06,1,0.57,2,0.57,0.1
6.542e-05,0.15172,-0.0021678,0.0018848,6.9183e-05,2.7333e-05,3.2636e-05,-2.173e-05,-1.2934e-07,1.4321e-06,1,0.572,2,0.572,0.1
6.5891e-05,0.15174,-0.0021176,0.0018843,6.9076e-05,2.7285e-05,3.2488e-05,-2.1666e-05,-1.5029e-07,1.4273e-06,1,0.574,2,0.574,0.1
6.6158e-05,0.1518,-0.0020574,0.0018773,6.8887e-05,2.7216e-05,3.2336e-05,-2.1603e-05,-1.8224e-07,1.4542e-06,1,0.576,2,0.576,0.1
6.6398e-05,0.15186,-0.0019959,0.0018695,6.8688e-05,2.7146e-05,3.2184e-05,-2.1539e-05,-2.1562e-07,1.4853e-06,1,0.578,2,0.578,0.1
6.6638e-05,0.15193,-0.0019344,0.0018617,6.849e-05,2.7075e-05,3.2032e-05,-2.1476e-05,-2.4901e-07,1.5163e-06,1,0.58,2,0.58,0.1
6.6878e-05,0.152,-0.0018728,0.0018538,6.8291e-05,2.7004e-05,3.188e-05,-2.1413e-05,-2.8239e-07,1.5473e-06,1,0.582,2,0.582,0.1
6.7118e-05,0.15206,-0.0018113,0.001846,6.8092e-05,2.6933e-05,3.1728e-05,-2.1349e-05,-3.1577e-07,1.5783e-06,1,0.584,2,0.584,0.1
6.7359e-05,0.15213,-0.0017498,0.0018381,6.7893e-05,2.6862e-05,3.1576e-05,-2.1286e-05,-3.4915e-07,1.6093e-06,1,0.586,2,0.586,0.1
6.7599e-05,0.1522,-0.0016883,0.0018303,6.7694e-05,2.6791e-05,3.1424e-05,-2.1222e-05,-3.8253e-07,1.6403e-06,1,0.588,2,0.588,0.1
6.7839e-05,0.15227,-0.0016268,0.0018224,6.7495e-05,2.6721e-05,3.1272e-05,-2.1159e-05,-4.1591e-07,1.6713e-06,1,0.59,2,0.59,0.1
6.8079e-05,0.15233,-0.0015652,0.0018146,6.7296e-05,2.665e-05,3.112e-05,-2.1095e-05,-4.493e-07,1.7023e-06,1,0.592,2,0.592,0.1
6.8319e-05,0.1524,-0.0015037,0.0018067,6.7098e-05,2.6579e-05,3.0968e-05,-2.1032e-05,-4.8268e-07,1.7333e-06,1,0.594,2,0.594,0.1
6.856e-05,0.15247,-0.0014422,0.0017989,6.6899e-05,2.6508e-05,3.0816e-05,-2.0969e-05,-5.1606e-07,1.7643e-06,1,0.596,2,0.596,0.1
6.88e-05,0.15253,-0.0013807,0.001791,6.67e-05,2.6437e-05,3.0664e-05,-2.0905e-05,-5.4944e-07,1.7953e-06,1,0.598,2,0.598,0.1
6.904e-05,0.1526,-0.0013191,0.0017832,6.6501e-05,2.6366e-05,3.0512e-05,-2.0842e-05,-5.8282e-07,1.8263e-06,1,0.6,2,0.6,0.1
6.928e-05,0.15267,-0.0012576,0.0017753,6.6302e-05,2.6296e-05,3.036e-05,-2.0778e-05,-6.1621e-07,1.8573e-06,1,0.602,2,0.602,0.1
6.952e-05,0.15273,-0.0011961,0.0017675,6.6103e-05,2.6225e-05,3.0208e-05,-2.0715e-05,-6.4959e-07,1.8883e-06,1,0.604,2,0.604,0.1
6.9761e-05,0.1528,-0.0011346,0.0017596,6.5904e-05,2.6154e-05,3.0056e-05,-2.0651e-05,-6.8297e-07,1.9193e-06,1,0.606,2,0.606,0.1
